X,Y,INDEX,P_CODE,NAMECOUNTY,NAMEJOIN,NAME,STATEJOIN,COUNTYJOIN,PAYAM,FUNC_CLASS,CONF_SCORE,SRC_VERIFD,IMG_VERIFD
31.67889,5.77035,11685,BW-0195,SeseringTerekeka,Sesering,Sesering,CentralEquatoria,Terekeka,Tombek,6,30,0,1
31.69688,5.76469,11686,BW-0196,WaitokuTerekeka,Waitoku,Waitoku,CentralEquatoria,Terekeka,Tombek,6,20,0,1
31.68947,5.76607,11687,BW-0197,BaribukoTerekeka,Baribuko,Baribuko,CentralEquatoria,Terekeka,Tombek,6,20,0,1
31.75051,5.77472,11688,BW-0198,JarabarauTerekeka,Jarabarau,Jarabarau,CentralEquatoria,Terekeka,Gameiza,6,20,0,1
31.78696,5.74102,11689,BW-0199,Sudan_SafariTerekeka,Sudan_Safari,SudanSafari,CentralEquatoria,Terekeka,Gameiza,6,20,0,1
31.6925,5.73735,11690,BW-0200,KugiTerekeka,Kugi,Kugi,CentralEquatoria,Terekeka,Tombek,6,20,0,1
31.69283,5.72035,11691,BW-0201,RangiTerekeka,Rangi,Rangi,CentralEquatoria,Terekeka,Tombek,6,20,0,1
31.70241,5.72358,11692,BW-0202,RoburTerekeka,Robur,Robur,CentralEquatoria,Terekeka,Tombek,6,20,0,1
31.70081,5.71981,11693,BW-0203,AbabanyaTerekeka,Ababanya,Ababanya,CentralEquatoria,Terekeka,Tombek,6,20,0,1
31.69727,5.70877,11694,BW-0204,JologoTerekeka,Jologo,Jologo,CentralEquatoria,Terekeka,Muni,6,20,0,1
31.6832,5.66643,11695,BW-0205,AborongTerekeka,Aborong,Aborong,CentralEquatoria,Terekeka,Tombek,6,20,0,1
31.68262,5.66106,11696,BW-0207,RumeTerekeka,Rume,Rume,CentralEquatoria,Terekeka,Tombek,6,20,0,1
31.68162,5.6566,11697,BW-0208,ManajurTerekeka,Manajur,Manajur,CentralEquatoria,Terekeka,Tombek,6,20,0,1
31.6938,5.64482,11698,BW-0209,PajurTerekeka,Pajur,Pajur,CentralEquatoria,Terekeka,Muni,6,20,0,1
31.69792,5.6463,11699,BW-0210,BarboTerekeka,Barbo,Barbo,CentralEquatoria,Terekeka,Muni,6,20,0,1
31.68032,5.63321,11700,BW-0211,Jungu_na__masiTerekeka,Jungu_na__masi,JunguNaMasi,CentralEquatoria,Terekeka,Muni,6,20,0,1
31.69452,5.62888,11701,BW-0212,GumaloriTerekeka,Gumalori,Gumalori,CentralEquatoria,Terekeka,Muni,6,20,0,1
31.67233,5.61584,11702,BW-0213,KaputatTerekeka,Kaputat,Kaputat,CentralEquatoria,Terekeka,Muni,6,20,0,1
31.67852,5.60619,11703,BW-0214,AwangTerekeka,Awang,Awang,CentralEquatoria,Terekeka,Muni,6,20,0,1
31.7149,5.61264,11704,BW-0215,PakurjuTerekeka,Pakurju,Pakurju,CentralEquatoria,Terekeka,Muni,6,20,0,1
31.7177,5.60898,11705,BW-0216,LokiTerekeka,Loki,Loki,CentralEquatoria,Terekeka,Muni,6,10,0,1
31.72314,5.60474,11706,BW-0217,BanyasekTerekeka,Banyasek,Banyasek,CentralEquatoria,Terekeka,Muni,6,20,0,1
31.72424,5.59115,11707,BW-0218,MakalinTerekeka,Makalin,Makalin,CentralEquatoria,Terekeka,Muni,6,20,0,1
31.72904,5.58704,11708,BW-0219,PeretuTerekeka,Peretu,Peretu,CentralEquatoria,Terekeka,Muni,6,20,0,1
31.71457,5.57508,11709,BW-0220,MijoroTerekeka,Mijoro,Mijoro,CentralEquatoria,Terekeka,Muni,6,20,0,1
31.70937,5.56904,11710,BW-0221,KworinitTerekeka,Kworinit,Kworinit,CentralEquatoria,Terekeka,Terekeka,6,20,0,1
31.72953,5.56508,11711,BW-0222,JaiTerekeka,Jai,Jai,CentralEquatoria,Terekeka,Terekeka,6,20,0,1
31.73406,5.56215,11712,BW-0223,Kworinit_1Terekeka,Kworinit_1,Kworinit1,CentralEquatoria,Terekeka,Terekeka,6,20,0,1
31.74203,5.55157,11713,BW-0224,Kworinit_2Terekeka,Kworinit_2,Kworinit2,CentralEquatoria,Terekeka,Terekeka,6,20,0,1
31.73428,5.54872,11714,BW-0225,LikinuTerekeka,Likinu,Likinu,CentralEquatoria,Terekeka,Terekeka,6,20,0,1
31.71032,5.55539,11715,BW-0226,DumotTerekeka,Dumot,Dumot,CentralEquatoria,Terekeka,Terekeka,6,20,0,1
31.6984,5.53339,11716,BW-0227,PayayaTerekeka,Payaya,Payaya,CentralEquatoria,Terekeka,Terekeka,6,20,0,1
31.73194,5.5356,11717,BW-0228,WosuleTerekeka,Wosule,Wosule,CentralEquatoria,Terekeka,Terekeka,6,20,0,1
31.74154,5.52668,11718,BW-0229,YariTerekeka,Yari,Yari,CentralEquatoria,Terekeka,Terekeka,6,10,0,1
31.72418,5.52832,11719,BW-0230,RongiTerekeka,Rongi,Rongi,CentralEquatoria,Terekeka,Terekeka,6,20,0,1
31.74354,5.5028,11720,BW-0231,Kogi_1Terekeka,Kogi_1,Kogi1,CentralEquatoria,Terekeka,Terekeka,6,20,0,1
31.71272,5.48332,11721,BW-0232,TibariTerekeka,Tibari,Tibari,CentralEquatoria,Terekeka,Terekeka,6,20,0,1
31.69611,5.48587,11722,BW-0233,PokunTerekeka,Pokun,Pokun,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.69273,5.48786,11723,BW-0234,BurangaTerekeka,Buranga,Buranga,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.70637,5.5128,11724,BW-0235,PariakTerekeka,Pariak,Pariak,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.70892,5.5185,11725,BW-0236,LongaTerekeka,Longa,Longa,CentralEquatoria,Terekeka,Terekeka,6,20,0,1
31.71024,5.51962,11726,BW-0237,BagiTerekeka,Bagi,Bagi,CentralEquatoria,Terekeka,Terekeka,6,20,0,1
31.71038,5.50739,11727,BW-0238,WujunganiTerekeka,Wujungani,Wujungani,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.72796,5.4799,11728,BW-0239,LokweniTerekeka,Lokweni,Lokweni,CentralEquatoria,Terekeka,Terekeka,6,20,0,1
31.64311,5.49023,11729,BW-0240,GwargwoTerekeka,Gwargwo,Gwargwo,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.7247,5.67751,11730,BW-0241,DiarabalaTerekeka,Diarabala,Diarabala,CentralEquatoria,Terekeka,Muni,6,20,0,1
31.73131,5.67892,11731,BW-0242,SopadoTerekeka,Sopado,Sopado,CentralEquatoria,Terekeka,Muni,6,20,0,1
31.80703,5.66814,11732,BW-0243,AjutTerekeka,Ajut,Ajut,CentralEquatoria,Terekeka,Gameiza,6,20,0,1
31.80861,5.66385,11733,BW-0244,BossodungTerekeka,Bossodung,Bossodung,CentralEquatoria,Terekeka,Gameiza,6,20,0,1
31.79491,5.71414,11734,BW-0245,BambaraTerekeka,Bambara,Bambara,CentralEquatoria,Terekeka,Gameiza,6,20,0,1
31.82829,5.60243,11735,BW-0246,PokariTerekeka,Pokari,Pokari,CentralEquatoria,Terekeka,Gameiza,6,20,0,1
31.8247,5.58142,11736,BW-0247,GaburTerekeka,Gabur,Gabur,CentralEquatoria,Terekeka,Gameiza,6,20,0,1
31.8231,5.5818,11737,BW-0248,GaburuTerekeka,Gaburu,Gaburu,CentralEquatoria,Terekeka,Gameiza,6,20,0,1
31.83121,5.56372,11738,BW-0249,PaleTerekeka,Pale,Pale,CentralEquatoria,Terekeka,Gameiza,6,20,0,1
31.82903,5.53823,11739,BW-0250,JayiTerekeka,Jayi,Jayi,CentralEquatoria,Terekeka,Gameiza,6,20,0,1
31.83769,5.51191,11740,BW-0251,PolurTerekeka,Polur,Polur,CentralEquatoria,Terekeka,Gameiza,6,20,0,1
31.73185,5.46131,11741,BW-0252,GoketTerekeka,Goket,Goket,CentralEquatoria,Terekeka,Terekeka,6,20,0,1
31.7064,5.46182,11742,BW-0253,MolosukTerekeka,Molosuk,Molosuk,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.71542,5.45162,11743,BW-0254,MidokTerekeka,Midok,Midok,CentralEquatoria,Terekeka,Terekeka,6,20,0,1
31.69468,5.45402,11744,BW-0255,Longi_YembinetTerekeka,Longi_Yembinet,Longi-Yembinet,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.75197,5.44998,11745,BW-0256,WasatTerekeka,Wasat,Wasat,CentralEquatoria,Terekeka,Terekeka,6,20,0,1
31.75503,5.43935,11746,BW-0257,LengkangoTerekeka,Lengkango,Lengkango,CentralEquatoria,Terekeka,Terekeka,6,20,0,1
31.74943,5.43513,11747,BW-0258,DigalaTerekeka,Digala,Digala,CentralEquatoria,Terekeka,Terekeka,6,20,0,1
31.72609,5.42977,11748,BW-0259,WorpiaTerekeka,Worpia,Worpia,CentralEquatoria,Terekeka,Terekeka,6,20,0,1
31.75071,5.39819,11749,BW-0260,PiyatengTerekeka,Piyateng,Piyateng,CentralEquatoria,Terekeka,Terekeka,6,20,0,1
31.73825,5.39943,11750,BW-0261,PiruTerekeka,Piru,Piru,CentralEquatoria,Terekeka,Terekeka,6,20,0,1
31.68631,5.3974,11751,BW-0262,PotaniTerekeka,Potani,Potani,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.71296,5.37178,11752,BW-0263,Juba_GondiTerekeka,Juba_Gondi,JubaGondi,CentralEquatoria,Terekeka,Terekeka,6,20,0,1
31.68268,5.38848,11753,BW-0264,UmbiliTerekeka,Umbili,Umbili,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.74336,5.37265,11754,BW-0265,LopujaTerekeka,Lopuja,Lopuja,CentralEquatoria,Terekeka,Terekeka,6,20,0,1
31.66895,5.40104,11755,BW-0266,PojuluTerekeka,Pojulu,Pojulu,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.67219,5.37911,11756,BW-0267,MolujoreTerekeka,Molujore,Molujore,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.66872,5.38507,11757,BW-0268,KuriakTerekeka,Kuriak,Kuriak,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.6487,5.37361,11758,BW-0269,JujuraTerekeka,Jujura,Jujura,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.64899,5.38459,11759,BW-0270,Jobem_SouthTerekeka,Jobem_South,JobemSouth,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.64412,5.4051,11760,BW-0271,Jobem_NorthTerekeka,Jobem_North,JobemNorth,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.64717,5.33954,11761,BW-0272,Mijur_SonwoyiTerekeka,Mijur_Sonwoyi,Mijur-Sonwoyi,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.67638,5.33717,11762,BW-0273,Maridi_1_EastTerekeka,Maridi_1_East,Maridi1East,CentralEquatoria,Terekeka,Nyori,6,20,0,1
31.70298,5.33799,11763,BW-0274,Maridi_2Terekeka,Maridi_2,Maridi2,CentralEquatoria,Terekeka,Nyori,6,20,0,1
31.65347,5.30487,11764,BW-0275,Maridi_1_SouthTerekeka,Maridi_1_South,Maridi1South,CentralEquatoria,Terekeka,Nyori,6,20,0,1
31.75203,5.34821,11765,BW-0276,PoruTerekeka,Poru,Poru,CentralEquatoria,Terekeka,Nyori,6,20,0,1
31.58031,5.51226,11766,BW-0277,KutuknawokoTerekeka,Kutuknawoko,Kutuknawoko,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.57714,5.51016,11767,BW-0278,BojorTerekeka,Bojor,Bojor,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.56366,5.50422,11768,BW-0279,NakumiTerekeka,Nakumi,Nakumi,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.52349,5.47477,11769,BW-0280,LigiTerekeka,Ligi,Ligi,CentralEquatoria,Terekeka,Reggo,6,10,0,1
31.53701,5.43512,11770,BW-0281,Gwulukuk_1Terekeka,Gwulukuk_1,Gwulukuk1,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.5163,5.43746,11771,BW-0282,MojajurTerekeka,Mojajur,Mojajur,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.54052,5.5476,11772,BW-0283,KurunyangTerekeka,Kurunyang,Kurunyang,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.54389,5.53987,11773,BW-0284,GireTerekeka,Gire,Gire,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.52759,5.55869,11774,BW-0285,LowirjaTerekeka,Lowirja,Lowirja,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.47335,5.47575,11775,BV-0519,GwolosaTerekeka,Gwolosa,Gwolosa,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.47303,5.47466,11776,BV-0520,PalalaTerekeka,Palala,Palala,CentralEquatoria,Terekeka,Reggo,6,10,0,1
31.47303,5.47466,11777,BV-0521,BoboneTerekeka,Bobone,Bobone,CentralEquatoria,Terekeka,Reggo,6,30,0,1
31.45985,5.52414,11778,BV-0522,PotantTerekeka,Potant,Potant,CentralEquatoria,Terekeka,Reggo,6,10,0,1
31.45985,5.52414,11779,BV-0523,WongkiTerekeka,Wongki,Wongki,CentralEquatoria,Terekeka,Reggo,6,30,0,1
31.44348,5.49682,11780,BV-0524,KurukoleTerekeka,Kurukole,Kurukole,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.42599,5.47073,11781,BV-0525,MulaTerekeka,Mula,Mula,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.39554,5.47408,11782,BV-0526,KalalokowaTerekeka,Kalalokowa,Kalalokowa,CentralEquatoria,Terekeka,Reggo,6,30,0,1
31.39554,5.47408,11783,BV-0527,JongorTerekeka,Jongor,Jongor,CentralEquatoria,Terekeka,Reggo,6,10,0,1
31.37301,5.49858,11784,BV-0528,GweleTerekeka,Gwele,Gwele,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.35831,5.50682,11785,BV-0529,NyoriTerekeka,Nyori,Nyori,CentralEquatoria,Terekeka,Rijong,6,20,0,1
31.35026,5.47139,11786,BV-0530,Bulujor_SalamlomaTerekeka,Bulujor_Salamloma,BulujorSalamloma,CentralEquatoria,Terekeka,Rijong,6,20,0,1
31.41419,5.43545,11787,BV-0531,TijorTerekeka,Tijor,Tijor,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.37791,5.44666,11788,BV-0532,Bura_2Terekeka,Bura_2,Bura2,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.37639,5.43965,11789,BV-0533,Bura_1Terekeka,Bura_1,Bura1,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.41289,5.42734,11790,BV-0534,DumariakTerekeka,Dumariak,Dumariak,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.27731,5.48238,11791,BV-0535,KurukoyoyoTerekeka,Kurukoyoyo,Kurukoyoyo,CentralEquatoria,Terekeka,Rijong,6,20,0,1
31.27746,5.49918,11792,BV-0536,Bari_RumbekTerekeka,Bari_Rumbek,BariRumbek,CentralEquatoria,Terekeka,Rijong,6,20,0,1
31.26023,5.50386,11793,BV-0537,BurungoiTerekeka,Burungoi,Burungoi,CentralEquatoria,Terekeka,Rijong,6,20,0,1
31.36773,5.56901,11794,BV-0538,LoputukTerekeka,Loputuk,Loputuk,CentralEquatoria,Terekeka,Rijong,6,20,0,1
31.39204,5.54773,11795,BV-0539,MakwachTerekeka,Makwach,Makwach,CentralEquatoria,Terekeka,Rijong,6,20,0,1
31.40283,5.53025,11796,BV-0540,MaralenTerekeka,Maralen,Maralen,CentralEquatoria,Terekeka,Rijong,6,20,0,1
31.31956,5.51015,11797,BV-0541,Bori__lebariTerekeka,Bori__lebari,BoriLebari,CentralEquatoria,Terekeka,Rijong,6,20,0,1
31.32801,5.51438,11798,BV-0542,GwerekekTerekeka,Gwerekek,Gwerekek,CentralEquatoria,Terekeka,Rijong,6,20,0,1
31.253,5.43469,11799,BV-0544,KongelomadaTerekeka,Kongelomada,Kongelomada,CentralEquatoria,Terekeka,Rijong,6,20,0,1
31.203,5.395,11800,BV-0545,JembotTerekeka,Jembot,Jembot,CentralEquatoria,Terekeka,Rijong,6,20,0,1
31.17168,5.35477,11801,BV-0546,GimaraTerekeka,Gimara,Gimara,CentralEquatoria,Terekeka,Rijong,6,10,0,1
31.17168,5.35477,11802,BV-0547,WuyaTerekeka,Wuya,Wuya,CentralEquatoria,Terekeka,Rijong,6,30,0,1
31.10847,5.39352,11803,BV-0548,MunukTerekeka,Munuk,Munuk,CentralEquatoria,Terekeka,Rijong,6,20,0,1
31.11371,5.34383,11804,BV-0549,KoworiTerekeka,Kowori,Kowori,CentralEquatoria,Terekeka,Rijong,6,20,0,0
31.04626,5.31759,11805,BV-0550,JokariTerekeka,Jokari,Jokari,CentralEquatoria,Terekeka,Rijong,6,20,0,1
31.208,5.514,11806,BV-0551,MundalangTerekeka,Mundalang,Mundalang,CentralEquatoria,Terekeka,Rijong,6,30,0,1
31.76136,5.31651,11807,BW-0286,Tiyang_1Terekeka,Tiyang_1,Tiyang1,CentralEquatoria,Terekeka,Nyori,6,20,0,1
31.73991,5.32019,11808,BW-0289,AnyidingTerekeka,Anyiding,Anyiding,CentralEquatoria,Terekeka,Nyori,6,20,0,1
31.73158,5.33235,11809,BW-0290,GwaburTerekeka,Gwabur,Gwabur,CentralEquatoria,Terekeka,Nyori,6,30,0,1
31.73833,5.33339,11810,BW-0291,KudesoTerekeka,Kudeso,Kudeso,CentralEquatoria,Terekeka,Nyori,6,10,0,1
31.75079,5.33152,11811,BW-0292,MerikeTerekeka,Merike,Merike,CentralEquatoria,Terekeka,Nyori,6,20,0,0
31.72356,5.34218,11812,BW-0293,Bari_AriaTerekeka,Bari_Aria,BariAria,CentralEquatoria,Terekeka,Nyori,6,20,0,1
31.73503,5.30332,11813,BW-0295,WulikareTerekeka,Wulikare,Wulikare,CentralEquatoria,Terekeka,Nyori,6,20,0,1
31.75311,5.29942,11814,BW-0296,Tiyang_2Terekeka,Tiyang_2,Tiyang2,CentralEquatoria,Terekeka,Nyori,6,20,0,0
31.7394,5.29352,11815,BW-0297,MonojaTerekeka,Monoja,Monoja,CentralEquatoria,Terekeka,Nyori,6,20,0,1
31.73934,5.28614,11816,BW-0298,GajiTerekeka,Gaji,Gaji,CentralEquatoria,Terekeka,Nyori,6,20,0,1
31.74942,5.27639,11817,BW-0299,RagotTerekeka,Ragot,Ragot,CentralEquatoria,Terekeka,Nyori,6,10,0,1
31.74942,5.27639,11818,BW-0300,RangoTerekeka,Rango,Rango,CentralEquatoria,Terekeka,Nyori,6,10,0,1
31.76405,5.28645,11819,BW-0302,JankokTerekeka,Jankok,Jankok,CentralEquatoria,Terekeka,Nyori,6,30,0,1
31.76528,5.28114,11820,BW-0304,BambariTerekeka,Bambari,Bambari,CentralEquatoria,Terekeka,Nyori,6,20,0,1
31.74793,5.26635,11821,BW-0306,DunkuyaTerekeka,Dunkuya,Dunkuya,CentralEquatoria,Terekeka,Nyori,6,20,0,1
31.73532,5.27427,11822,BW-0307,MangoleTerekeka,Mangole,Mangole,CentralEquatoria,Terekeka,Nyori,6,20,0,1
31.74972,5.23782,11823,BW-0308,GillaTerekeka,Gilla,Gilla,CentralEquatoria,Terekeka,Nyori,6,20,0,1
31.7342,5.24836,11824,BW-0309,MankaroTerekeka,Mankaro,Mankaro,CentralEquatoria,Terekeka,Nyori,6,20,0,1
31.7346,5.25101,11825,BW-0310,AyomTerekeka,Ayom,Ayom,CentralEquatoria,Terekeka,Nyori,6,20,0,1
31.73079,5.21217,11826,BW-0312,Nawaya_ITerekeka,Nawaya_I,NawayaI,CentralEquatoria,Terekeka,Nyori,8,20,0,1
31.74442,5.18308,11827,BW-0313,MayoungTerekeka,Mayoung,Mayoung,CentralEquatoria,Terekeka,Nyori,6,20,0,1
31.71324,5.18255,11828,BW-0315,Nawaya_IITerekeka,Nawaya_II,NawayaIi,CentralEquatoria,Terekeka,Nyori,6,20,0,1
31.71187,5.14179,11829,BW-0316,KidaTerekeka,Kida,Kida,CentralEquatoria,Terekeka,Nyori,6,20,0,1
31.30925,5.30444,11830,BV-0552,Bayi_BayiTerekeka,Bayi_Bayi,Bayi-Bayi,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.03387,5.30146,11831,BV-0553,JonkokTerekeka,Jonkok,Jonkok,CentralEquatoria,Terekeka,Rijong,6,20,0,1
31.65155,5.72605,11832,BW-0357,BoriTerekeka,Bori,Bori,CentralEquatoria,Terekeka,Tombek,6,20,0,1
31.70071,5.74274,11833,BW-0387,WuduTerekeka,Wudu,Wudu,CentralEquatoria,Terekeka,Tombek,6,20,0,1
31.71668,5.70314,11834,BW-0388,BagoTerekeka,Bago,Bago,CentralEquatoria,Terekeka,Muni,6,20,0,1
31.82797,5.63913,11835,BW-0390,KanyawalTerekeka,Kanyawal,Kanyawal,CentralEquatoria,Terekeka,Gameiza,6,20,0,1
31.7234,5.62557,11836,BW-0391,Marakak_BTerekeka,Marakak_B,MarakakB,CentralEquatoria,Terekeka,Muni,6,20,0,1
31.69437,5.61476,11837,BW-0393,YeraTerekeka,Yera,Yera,CentralEquatoria,Terekeka,Muni,6,10,0,1
31.71029,5.6402,11838,BW-0394,MarakakTerekeka,Marakak,Marakak,CentralEquatoria,Terekeka,Muni,6,10,0,1
31.71878,5.64368,11839,BW-0395,GoroTerekeka,Goro,Goro,CentralEquatoria,Terekeka,Muni,6,20,0,1
31.39421,5.51358,11840,BV-0616,PotanTerekeka,Potan,Potan,CentralEquatoria,Terekeka,Rijong,6,20,0,1
31.12701,5.39279,11841,BV-0617,MitikaTerekeka,Mitika,Mitika,CentralEquatoria,Terekeka,Rijong,6,20,0,0
31.61768,5.49017,11842,BW-0396,Maka_MagorTerekeka,Maka_Magor,Maka-Magor,CentralEquatoria,Terekeka,Reggo,6,20,0,1
31.72626,5.2782,11843,BW-0398,LojoraTerekeka,Lojora,Lojora,CentralEquatoria,Terekeka,Nyori,7,40,1,1
31.68531,5.64118,11844,BW-0403,BekatTerekeka,Bekat,Bekat,CentralEquatoria,Terekeka,Muni,6,10,0,1
28.21614,4.38702,11845,BT-0004,SakureNzara,Sakure,Sakure,WesternEquatoria,Nzara,Sakure,5,80,1,0
28.1185,4.50167,11846,BT-0010,ToreNzara,Tore,Tore,WesternEquatoria,Nzara,Sakure,6,30,0,0
28.24634,4.5529,11847,BT-0011,NgereNzara,Ngere,Ngere,WesternEquatoria,Nzara,Sakure,6,40,0,1
28.23402,4.59872,11848,BT-0016,MbarizangaNzara,Mbarizanga,Mbarizanga,WesternEquatoria,Nzara,Sangua,6,30,0,1
28.25143,4.63881,11849,BT-0021,NzaraNzara,Nzara,Nzara,WesternEquatoria,Nzara,Nzara Centre,3,110,0,1
28.3175,4.63958,11850,BT-0022,MAI_NGBANGARUNzara,MAI_NGBANGARU,MaiNgbangaru,WesternEquatoria,Nzara,Nzara Centre,6,30,1,1
28.25334,4.64305,11851,BT-0023,Yosia_BomaNzara,Yosia_Boma,YosiaBoma,WesternEquatoria,Nzara,Nzara Centre,6,30,1,1
27.97667,4.64783,11852,BT-0024,LoronyoNzara,Loronyo,Loronyo,WesternEquatoria,Nzara,Basukangbi,6,30,0,0
28.15818,4.65845,11853,BT-0026,NadiangereNzara,Nadiangere,Nadiangere,WesternEquatoria,Nzara,Sangua,6,30,1,1
28.27119,4.66677,11854,BT-0028,Boma_boundaryNzara,Boma_boundary,BomaBoundary,WesternEquatoria,Nzara,Nzara Centre,6,30,1,1
28.22852,4.68316,11855,BT-0029,NamaikuNzara,Namaiku,Namaiku,WesternEquatoria,Nzara,Nzara Centre,6,80,0,1
28.05762,4.68514,11856,BT-0030,BasukangbiNzara,Basukangbi,Basukangbi,WesternEquatoria,Nzara,Basukangbi,6,60,0,1
28.31443,4.68539,11857,BT-0031,County_BoundaryNzara,County_Boundary,CountyBoundary,WesternEquatoria,Nzara,Nzara Centre,6,30,1,1
28.02265,4.69342,11858,BT-0032,NamamaNzara,Namama,Namama,WesternEquatoria,Nzara,Basukangbi,6,130,1,1
28.02,4.7,11859,BT-0033,KhogboNzara,Khogbo,Khogbo,WesternEquatoria,Nzara,Basukangbi,6,30,0,1
28.21118,4.71669,11860,BT-0034,BazinguaNzara,Bazingua,Bazingua,WesternEquatoria,Nzara,Nzara Centre,5,110,1,1
27.93333,4.78333,11861,BT-0038,DundeNzara,Dunde,Dunde,WesternEquatoria,Nzara,Basukangbi,6,30,0,0
27.95,4.85,11862,BT-0041,NzingirimanguNzara,Nzingirimangu,Nzingirimangu,WesternEquatoria,Nzara,Basukangbi,6,30,0,0
28.14389,4.85611,11863,BT-0042,NambiaNzara,Nambia,Nambia,WesternEquatoria,Nzara,Ringasi,6,30,0,0
28.13533,4.9,11864,BT-0050,MaridiNzara,Maridi,Maridi,WesternEquatoria,Nzara,Ringasi,6,30,0,0
28.26667,4.9,11865,BT-0051,MoebaNzara,Moeba,Moeba,WesternEquatoria,Nzara,Ringasi,6,30,0,0
28.18007,4.92312,11866,BT-0056,RingasiNzara,Ringasi,Ringasi,WesternEquatoria,Nzara,Ringasi,5,110,1,1
28.24,5.05972,11867,BT-0069,River_MuboNzara,River_Mubo,RiverMubo,WesternEquatoria,Nzara,Ringasi,6,10,0,0
28.2,6.03333,11868,BL-1044,NdoNzara,Ndo,Ndo,WesternEquatoria,Nzara,Ringasi,6,30,0,1
28.18333,6.05,11869,BL-1046,MbakaiaNzara,Mbakaia,Mbakaia,WesternEquatoria,Nzara,Ringasi,6,30,0,1
28.46667,6.05,11870,BL-1047,KidiNzara,Kidi,Kidi,WesternEquatoria,Nzara,Ringasi,6,30,0,1
28.36667,6.06667,11871,BL-1048,KussuNzara,Kussu,Kussu,WesternEquatoria,Nzara,Ringasi,6,30,0,1
28.46667,6.1,11872,BL-1051,WaraNzara,Wara,Wara,WesternEquatoria,Nzara,Ringasi,6,30,0,1
28.23333,6.11667,11873,BL-1053,DesereNzara,Desere,Desere,WesternEquatoria,Nzara,Ringasi,6,30,0,1
28.31667,6.11667,11874,BL-1054,UweliNzara,Uweli,Uweli,WesternEquatoria,Nzara,Ringasi,6,30,0,1
28.46667,6.16667,11875,BL-1059,MaringaNzara,Maringa,Maringa,WesternEquatoria,Nzara,Ringasi,6,30,0,1
28.36667,6.23333,11876,BL-1068,DagaiNzara,Dagai,Dagai,WesternEquatoria,Nzara,Ringasi,6,30,0,1
28.4,6.23333,11877,BL-1069,GweniNzara,Gweni,Gweni,WesternEquatoria,Nzara,Ringasi,6,30,0,1
27.88271,4.68159,11878,BT-0196,NangarangaraNzara,Nangarangara,Nangarangara,WesternEquatoria,Nzara,Basukangbi,6,10,0,1
27.90194,4.70594,11879,BT-0197,NagburukuNzara,Nagburuku,Nagburuku,WesternEquatoria,Nzara,Basukangbi,6,10,0,1
27.89336,4.6211,11880,BT-0198,KpatuoNzara,Kpatuo,Kpatuo,WesternEquatoria,Nzara,Basukangbi,6,10,0,1
28.19829,4.43825,11881,BT-0200,AdibaNzara,Adiba,Adiba,WesternEquatoria,Nzara,Sakure,6,10,0,0
28.19432,4.45126,11882,BT-0201,NangirimoNzara,Nangirimo,Nangirimo,WesternEquatoria,Nzara,Sakure,6,10,0,0
28.20798,4.40216,11883,BT-0202,Sakure_CentreNzara,Sakure_Centre,SakureCentre,WesternEquatoria,Nzara,Sakure,6,10,0,1
28.18511,4.40813,11884,BT-0203,Lani_KalitkalifalNzara,Lani_Kalitkalifal,LaniKalitkalifal,WesternEquatoria,Nzara,Sakure,6,10,0,1
28.20853,4.41558,11885,BT-0204,Lani_AdibaNzara,Lani_Adiba,LaniAdiba,WesternEquatoria,Nzara,Sakure,6,10,0,1
